customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00876,Female,0,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.88,362.23,No
CUST00877,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,One year,No,Credit card (automatic),55.62,405.2,No
CUST00878,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.12,186.07,Yes
CUST00879,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.98,560.31,Yes
CUST00880,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,15.98,No
CUST00881,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.82,95.99,Yes
CUST00882,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.26,2099.87,No
CUST00883,Female,0,No,No,6,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),68.04,399.33,Yes
CUST00884,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,75.82,234.48,Yes
CUST00885,Male,1,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,224.18,Yes
CUST00886,Male,0,No,No,5,Yes,No,DSL,No,No,No,Month-to-month,No,Credit card (automatic),48.81,256.1,Yes
CUST00887,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.12,0.0,No
CUST00888,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.23,283.41,Yes
CUST00889,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.15,858.42,Yes
CUST00890,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),48.56,30.06,No
CUST00891,Male,1,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,459.84,No
CUST00892,Male,1,No,Yes,2,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,68.99,118.59,Yes
CUST00893,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,49.8,No
CUST00894,Female,1,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.68,0.0,Yes
CUST00895,Female,1,No,Yes,7,No,No phone service,DSL,Yes,Yes,No,One year,Yes,Credit card (automatic),59.02,400.87,No
CUST00896,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,One year,No,Credit card (automatic),80.95,210.25,Yes
CUST00897,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,Two year,No,Electronic check,75.38,237.25,No
CUST00898,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,271.71,Yes
CUST00899,Male,0,No,Yes,0,Yes,No,DSL,Yes,No,Yes,One year,Yes,Bank transfer (automatic),53.83,18.09,Yes
CUST00900,Male,0,No,No,12,Yes,Yes,DSL,No,No,No,One year,No,Credit card (automatic),49.84,580.11,No
CUST00901,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,116.22,Yes
CUST00902,Female,1,No,No,34,Yes,No,DSL,Yes,No,No,Month-to-month,No,Mailed check,62.47,2114.1,Yes
CUST00903,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer (automatic),83.08,556.21,No
CUST00904,Male,0,Yes,Yes,0,Yes,No,DSL,Yes,No,Yes,One year,Yes,Electronic check,60.72,0.0,No
CUST00905,Female,0,Yes,No,0,No,No phone service,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.25,0.0,Yes
CUST00906,Female,1,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,81.69,1367.58,Yes
CUST00907,Male,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,87.5,1195.67,No
CUST00908,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.19,61.63,No
CUST00909,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No,One year,Yes,Mailed check,58.02,411.97,No
CUST00910,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Electronic check,83.49,383.66,Yes
CUST00911,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,Mailed check,88.95,2418.21,No
CUST00912,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.11,2129.37,Yes
CUST00913,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,83.59,2737.08,No
CUST00914,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,61.47,947.71,No
CUST00915,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.63,375.95,No
CUST00916,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.5,78.72,Yes
CUST00917,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,44.04,636.48,No
CUST00918,Female,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.44,820.85,Yes
CUST00919,Female,0,Yes,No,26,Yes,No,DSL,Yes,No,No,One year,Yes,Mailed check,60.57,1568.52,No
CUST00920,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,62.75,388.11,Yes
CUST00921,Male,0,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Credit card (automatic),67.32,2.8,No
CUST00922,Male,0,Yes,No,7,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.4,357.7,No
CUST00923,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),48.01,423.36,No
CUST00924,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,70.02,58.52,No
CUST00925,Male,0,Yes,No,4,No,No phone service,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,75.82,300.28,Yes
CUST00926,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,72.86,500.51,No
CUST00927,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.77,112.18,No
CUST00928,Female,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,18.25,84.05,No
CUST00929,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.25,27.35,No
CUST00930,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.9,513.34,No
CUST00931,Female,1,No,No,11,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),65.84,721.89,Yes
CUST00932,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Credit card (automatic),80.77,16.3,No
CUST00933,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Credit card (automatic),60.07,658.95,Yes
CUST00934,Female,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,199.45,Yes
CUST00935,Male,0,Yes,No,0,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.14,0.0,No
CUST00936,Female,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),54.93,166.78,No
CUST00937,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.45,463.37,Yes
CUST00938,Female,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Electronic check,73.36,299.53,Yes
CUST00939,Female,1,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,88.48,1040.08,Yes
CUST00940,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,One year,No,Bank transfer (automatic),37.46,135.39,No
CUST00941,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.12,80.25,Yes
CUST00942,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.71,639.33,No
CUST00943,Male,1,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.88,57.85,Yes
CUST00944,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,79.39,761.02,Yes
CUST00945,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,83.21,87.31,Yes
CUST00946,Male,0,No,No,3,Yes,No,DSL,Yes,Yes,No,One year,Yes,Mailed check,61.03,165.8,No
CUST00947,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,54.3,252.15,No
CUST00948,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No,One year,Yes,Mailed check,61.98,73.23,No
CUST00949,Male,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.47,318.84,Yes
CUST00950,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.84,81.14,Yes
CUST00951,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.04,512.18,Yes
CUST00952,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Bank transfer (automatic),49.0,393.14,No
CUST00953,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,68.52,0.0,No
CUST00954,Male,1,No,No,16,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,38.82,651.47,No
CUST00955,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,87.01,103.27,Yes
CUST00956,Female,0,No,Yes,2,Yes,Yes,DSL,No,No,No,One year,No,Credit card (automatic),49.18,87.61,No
CUST00957,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,66.14,541.13,Yes
CUST00958,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,One year,No,Mailed check,67.83,326.88,No
CUST00959,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,Yes,One year,No,Bank transfer (automatic),68.15,327.95,No
CUST00960,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,No,Credit card (automatic),64.17,61.75,No
CUST00961,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer (automatic),89.81,1179.53,Yes
CUST00962,Female,0,Yes,No,7,Yes,No,DSL,No,No,Yes,One year,No,Electronic check,50.0,359.41,No
CUST00963,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.05,104.82,Yes
CUST00964,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),83.34,259.52,Yes
CUST00965,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No,One year,Yes,Credit card (automatic),45.53,620.96,No
CUST00966,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,One year,No,Mailed check,85.45,547.19,No
CUST00967,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,6.04,No
CUST00968,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.83,247.76,Yes
CUST00969,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.39,41.19,Yes
CUST00970,Female,0,Yes,Yes,5,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,63.59,279.44,No
CUST00971,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,84.3,1180.61,No
CUST00972,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,90.14,348.22,No
CUST00973,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.82,73.18,No
CUST00974,Female,0,No,No,18,Yes,No,DSL,No,Yes,No,Month-to-month,No,Electronic check,49.76,894.92,Yes
CUST00975,Female,0,No,Yes,6,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.89,311.36,Yes
CUST00976,Female,1,Yes,Yes,6,Yes,No,DSL,No,No,No,Month-to-month,No,Credit card (automatic),36.48,215.3,No
CUST00977,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.67,41.42,No
CUST00978,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Mailed check,83.48,553.65,Yes
CUST00979,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.06,165.45,Yes
CUST00980,Female,0,Yes,No,4,No,No phone service,DSL,Yes,No,No,One year,Yes,Mailed check,45.19,189.62,No
CUST00981,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Bank transfer (automatic),70.07,2618.4,No
CUST00982,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,53.6,919.88,No
CUST00983,Male,1,No,Yes,11,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),77.65,861.37,Yes
CUST00984,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,138.44,No
CUST00985,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),73.89,321.87,Yes
CUST00986,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.93,63.76,No
CUST00987,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.1,115.72,No
CUST00988,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Mailed check,84.83,917.24,No
CUST00989,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,85.87,320.33,Yes
CUST00990,Female,0,No,No,17,No,No phone service,DSL,Yes,No,Yes,Two year,Yes,Credit card (automatic),61.25,1021.7,No
CUST00991,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,One year,Yes,Mailed check,54.71,68.28,No
CUST00992,Female,1,Yes,Yes,5,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,76.92,439.13,Yes
CUST00993,Female,1,No,No,8,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Mailed check,53.4,457.37,No
CUST00994,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.89,115.86,No
CUST00995,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.49,346.66,No
CUST00996,Male,1,No,No,36,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),80.62,2891.25,Yes
CUST00997,Female,1,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Credit card (automatic),80.5,0.0,Yes
CUST00998,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),50.32,29.63,Yes
CUST00999,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,51.85,32.49,Yes
CUST01000,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.96,253.75,No
CUST01001,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Mailed check,91.88,305.29,No
CUST01002,Male,1,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,No,One year,No,Electronic check,74.76,768.42,No
CUST01003,Male,0,No,Yes,4,No,No phone service,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.13,353.67,Yes
CUST01004,Male,1,Yes,Yes,7,No,No phone service,Fiber optic,No,No,No,One year,No,Bank transfer (automatic),63.96,463.4,No
CUST01005,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,One year,No,Electronic check,61.46,675.37,Yes
CUST01006,Female,1,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Credit card (automatic),66.08,385.97,No
CUST01007,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.53,512.72,No
CUST01008,Female,1,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.22,0.0,Yes
CUST01009,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,66.27,252.99,No
CUST01010,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,No,One year,Yes,Credit card (automatic),56.15,321.15,No
CUST01011,Male,0,No,No,4,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,52.74,235.84,Yes
CUST01012,Female,1,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Credit card (automatic),88.34,1562.57,No
CUST01013,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.67,1596.65,No
CUST01014,Male,1,Yes,Yes,13,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,72.76,953.63,Yes
CUST01015,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer (automatic),67.92,211.75,Yes
CUST01016,Female,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,78.31,773.75,Yes
CUST01017,Male,0,No,No,4,Yes,Yes,DSL,No,No,Yes,One year,Yes,Credit card (automatic),55.6,193.14,No
CUST01018,Female,0,Yes,Yes,2,No,No phone service,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.56,173.13,Yes
CUST01019,Male,0,No,Yes,3,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Credit card (automatic),51.56,172.4,No
CUST01020,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.81,9.94,Yes
CUST01021,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Electronic check,89.44,265.44,Yes
CUST01022,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Mailed check,47.84,168.6,No
CUST01023,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Mailed check,80.04,1908.5,No
CUST01024,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),64.35,202.05,Yes
CUST01025,Female,0,Yes,No,18,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,59.61,1057.18,Yes
CUST01026,Female,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.14,25.04,No
CUST01027,Male,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Electronic check,47.98,19.05,Yes
CUST01028,Male,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,76.67,394.05,Yes
CUST01029,Male,0,No,Yes,8,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Mailed check,52.52,430.44,No
CUST01030,Male,0,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.13,23.08,No
CUST01031,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,0.0,No
CUST01032,Male,0,No,No,4,No,No phone service,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.15,380.04,No
CUST01033,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,76.27,No
CUST01034,Male,0,No,No,9,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.96,608.81,No
CUST01035,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No,Two year,No,Electronic check,39.59,200.34,No
CUST01036,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,60.9,65.34,No
CUST01037,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,No,Month-to-month,No,Electronic check,53.54,914.52,Yes
CUST01038,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer (automatic),74.08,129.9,No
CUST01039,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,77.79,760.49,Yes
CUST01040,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Credit card (automatic),76.16,918.43,No
CUST01041,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,73.86,1915.38,No
CUST01042,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,Month-to-month,No,Bank transfer (automatic),38.49,206.77,No
CUST01043,Male,0,No,No,7,Yes,No,DSL,No,Yes,Yes,One year,Yes,Credit card (automatic),48.84,334.75,No
CUST01044,Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,87.13,232.02,Yes
CUST01045,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,71.8,617.76,Yes
CUST01046,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Two year,No,Credit card (automatic),57.29,213.93,No
CUST01047,Male,0,Yes,No,4,Yes,No,DSL,Yes,No,No,Two year,No,Mailed check,57.09,242.88,No
CUST01048,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Mailed check,74.43,1106.06,No
CUST01049,Male,0,Yes,Yes,0,Yes,No,DSL,Yes,No,No,One year,Yes,Mailed check,44.32,5.97,No
CUST01050,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.61,588.92,No
CUST01051,Male,0,Yes,No,15,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),38.24,576.84,No
CUST01052,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,46.58,233.66,Yes
CUST01053,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,87.17,459.65,Yes
CUST01054,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.77,92.39,No
CUST01055,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),80.37,3310.43,No
CUST01056,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Mailed check,82.07,38.91,Yes
CUST01057,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.92,343.24,Yes
CUST01058,Female,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Mailed check,82.57,773.81,No
