customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Segment
CUST01365,0,0,0,0,1,1,1,80.69,83.39,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0
CUST01366,1,0,1,0,2,1,1,50.01,108.23,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,2
CUST01367,0,0,0,1,12,1,0,53.22,666.54,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
CUST01368,1,0,0,0,0,1,1,73.38,1.67,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
CUST01369,0,0,1,0,4,1,1,59.13,201.21,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
CUST01370,1,0,0,0,0,1,0,55.05,2.54,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
CUST01371,1,0,1,0,3,1,0,63.01,217.84,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
CUST01372,0,0,0,0,9,1,1,56.05,517.27,1,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,0
CUST01373,0,0,1,0,0,1,1,83.64,4.3,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST01374,1,0,0,0,17,1,0,73.07,1249.26,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
CUST01375,1,0,1,1,19,0,1,67.94,1254.12,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST01376,0,0,1,0,0,0,0,75.13,0.0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST01377,1,1,1,0,37,1,0,26.62,1002.82,0,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,3
CUST01378,0,0,1,0,2,1,1,30.2,86.11,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,2
CUST01379,0,0,1,0,0,0,0,18.0,0.0,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,2
CUST01380,0,0,0,0,0,1,0,68.59,3.87,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST01381,0,0,1,0,4,1,1,22.94,104.18,0,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,2
CUST01382,1,1,1,0,7,1,1,90.61,667.47,1,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,0
CUST01383,0,0,1,1,3,1,1,60.85,180.95,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0
CUST01384,1,1,0,1,14,1,1,55.34,789.52,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0
CUST01385,0,1,0,0,10,0,1,92.29,962.76,1,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,0
CUST01386,1,1,0,0,3,1,1,66.0,192.39,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
CUST01387,0,0,0,1,10,0,1,52.65,527.8,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
CUST01388,1,0,1,1,22,1,1,78.91,1713.91,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,0
CUST01389,1,0,1,0,0,1,0,96.5,0.0,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST01390,0,0,1,0,2,1,1,23.29,64.09,1,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST01391,0,0,0,0,4,1,0,70.87,307.36,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST01392,0,0,0,1,5,1,1,80.19,424.22,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST01393,0,0,0,0,6,1,1,52.15,292.24,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST01394,1,0,1,0,2,1,1,74.42,144.73,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
CUST01395,0,0,1,0,8,0,0,86.98,705.41,0,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,0
CUST01396,1,0,1,0,8,1,0,23.51,142.55,0,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST01397,1,0,0,1,6,1,0,84.53,516.32,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0
CUST01398,0,0,1,0,0,1,0,78.07,37.61,1,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,0
CUST01399,1,1,0,1,5,1,1,72.32,384.33,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
CUST01400,1,0,1,1,3,1,0,23.12,21.15,0,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST01401,1,0,0,0,5,1,0,25.13,133.6,1,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST01402,1,1,0,0,20,1,0,49.43,992.92,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
CUST01403,0,0,0,0,5,1,0,81.01,410.48,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
CUST01404,0,1,0,0,0,1,1,79.93,2.14,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,0
CUST01405,0,0,0,0,4,1,0,25.49,95.43,1,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST01406,0,0,0,0,13,1,0,86.21,1074.22,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST01407,1,0,0,1,12,1,0,55.67,674.26,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
CUST01408,1,0,0,0,5,1,0,90.34,464.25,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,0
CUST01409,0,0,0,1,2,0,1,84.65,158.19,1,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST01410,0,0,0,0,5,1,0,79.32,421.77,1,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,0
CUST01411,0,0,0,1,6,1,0,54.18,292.28,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
CUST01412,1,0,0,0,71,1,1,57.85,4072.84,0,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,1
CUST01413,0,1,1,0,8,1,0,87.9,704.9,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,0
CUST01414,0,1,1,0,9,1,1,21.31,178.16,0,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST01415,0,0,0,0,5,1,1,29.6,167.44,1,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST01416,1,0,0,0,3,1,1,95.21,277.08,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,0
CUST01417,1,0,0,0,13,1,0,18.0,261.16,0,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST01418,1,0,1,0,5,1,1,51.58,243.46,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,2
CUST01419,1,0,0,0,41,1,0,75.84,3112.31,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1
CUST01420,1,1,0,1,4,1,1,54.21,177.15,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,2
CUST01421,1,0,1,1,0,1,1,68.52,0.0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST01422,1,0,0,1,9,1,1,27.05,244.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,2
CUST01423,1,0,0,1,0,1,1,21.56,24.19,1,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST01424,0,1,1,0,2,1,1,90.43,150.64,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST01425,0,0,0,1,3,1,1,74.13,216.73,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
CUST01426,1,0,0,1,10,1,1,18.0,209.06,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,2
CUST01427,1,0,1,1,5,1,0,59.45,328.96,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST01428,0,0,1,0,0,1,0,79.74,0.0,0,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,0
CUST01429,1,0,0,0,7,1,1,49.23,330.9,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,2
CUST01430,1,1,1,0,4,1,1,25.35,67.41,0,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST01431,1,0,1,0,20,1,1,60.69,1171.34,0,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0
CUST01432,0,0,1,1,5,0,0,48.48,234.62,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST01433,0,0,0,0,9,1,0,77.45,684.14,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
CUST01434,0,0,0,0,1,1,0,52.9,94.13,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST01435,0,0,0,1,11,1,1,59.34,659.69,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,0
CUST01436,0,0,1,0,10,1,1,75.6,751.83,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,0
CUST01437,1,0,0,0,18,1,0,29.24,539.44,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,2
CUST01438,0,0,1,0,0,1,1,61.27,20.57,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST01439,1,0,1,0,4,0,1,30.95,148.07,0,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST01440,1,0,1,1,9,1,1,26.36,242.43,1,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST01441,0,1,1,1,0,1,0,72.5,0.0,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0
CUST01442,0,0,0,1,4,1,1,66.1,267.56,0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0
CUST01443,1,0,0,1,22,1,0,53.56,1177.15,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2
CUST01444,1,0,1,1,4,1,1,76.41,295.06,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
CUST01445,1,0,0,0,33,1,1,63.98,2132.2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST01446,0,0,0,1,0,0,1,47.97,0.0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2
CUST01447,0,0,0,0,10,1,1,83.27,812.41,0,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,0
CUST01448,0,0,1,0,6,1,1,76.09,456.95,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST01449,0,0,0,0,5,1,1,78.26,405.63,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
CUST01450,0,0,1,0,28,1,1,78.67,2173.64,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST01451,1,0,0,0,1,1,0,18.75,13.37,1,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST01452,0,1,1,0,18,1,1,51.18,905.2,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2
CUST01453,1,0,0,0,9,1,0,53.24,522.81,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,2
CUST01454,1,0,1,0,2,1,1,79.27,160.38,0,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,0
CUST01455,1,1,1,0,18,1,1,51.7,961.64,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2
CUST01456,0,1,0,1,4,1,0,68.65,279.48,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0
CUST01457,0,0,0,0,13,1,1,72.92,954.63,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
CUST01458,0,0,0,0,3,1,1,83.22,248.43,0,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,0
CUST01459,1,0,0,0,15,1,1,86.89,1298.89,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST01460,1,0,1,1,8,1,0,83.25,664.52,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,0
CUST01461,1,0,0,0,1,1,0,77.74,64.59,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST01462,1,0,1,0,8,1,0,57.54,460.1,0,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,0
CUST01463,1,0,1,1,1,1,1,57.74,25.27,0,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,0
CUST01464,1,0,0,0,4,1,1,72.54,293.63,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST01465,0,0,0,0,1,0,1,54.89,30.79,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
CUST01466,0,0,0,0,0,1,0,83.09,1.89,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST01467,0,0,0,0,1,1,0,47.26,53.68,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2
CUST01468,0,0,0,0,6,1,1,49.98,328.22,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,2
CUST01469,1,0,1,0,5,1,0,56.28,287.74,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
CUST01470,1,1,1,1,5,1,0,80.41,396.72,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST01471,0,0,0,0,2,1,0,42.82,73.06,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
CUST01472,1,0,1,0,9,1,0,58.83,543.8,1,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0
CUST01473,0,0,1,0,9,1,1,49.46,443.16,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2
CUST01474,0,0,1,0,3,1,0,55.1,150.25,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,2
CUST01475,0,1,0,1,17,1,1,26.19,448.3,0,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST01476,1,0,1,0,8,1,0,24.78,161.1,0,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST01477,0,0,0,0,9,1,1,50.09,452.41,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST01478,0,0,0,1,2,1,0,56.41,97.21,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
CUST01479,0,0,1,1,0,1,0,68.21,0.0,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0
CUST01480,1,0,0,1,16,1,0,23.56,416.84,0,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST01481,1,0,0,0,13,1,1,18.25,227.54,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST01482,0,0,0,1,1,1,0,45.35,61.15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST01483,1,0,0,1,3,1,0,92.04,297.1,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST01484,1,0,1,0,8,1,0,65.88,544.12,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
CUST01485,1,1,0,0,8,0,0,24.3,201.82,0,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST01486,1,0,1,1,15,1,1,57.56,841.25,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST01487,1,0,0,1,1,1,0,81.18,68.17,1,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,0
CUST01488,1,0,0,1,4,1,1,49.79,175.84,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2
CUST01489,1,1,0,1,0,1,1,72.86,0.0,1,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,0
CUST01490,1,0,1,1,3,0,0,91.41,267.42,1,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0
CUST01491,1,0,1,0,0,1,0,55.96,0.0,0,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,2
CUST01492,1,0,1,1,18,1,1,81.41,1476.33,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
CUST01493,0,0,1,0,5,1,0,88.11,430.68,1,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,0
CUST01494,0,0,1,0,15,1,1,18.0,262.74,1,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST01495,1,0,0,0,0,1,1,74.11,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
CUST01496,0,0,1,0,2,1,0,56.14,113.67,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST01497,0,0,0,0,2,1,1,63.67,125.46,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0
CUST01498,1,0,1,0,3,1,1,77.45,220.36,0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0
